student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,profile_json,email_valid,email_status,phone_digits,phone_formatted,phone_operator,hobbies,skills_tech_python,skills_tech_excel,skills_tech_sql,skills_soft_count,skills_soft_list,family_siblings,family_income_father,family_income_mother,family_income_total,devices_count,has_laptop,has_phone,latest_device_year,devices_types_str,devices_brands_str,addr_raw,addr_postal,addr_city,addr_district
716,Kathy Wright,20,Male,,,West Davidchester,april56@@wiggins.info,2022-06-28 00:00:00,ds,111,active,0.0,excellent,82.0,1991-04-15 00:00:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['when', 'avoid'], 'skills': {'tech': {'python': 4, 'excel': 3, 'sql': 5}, 'soft': ['job', 'account']}, 'family': {'siblings': 0, 'income': {'father': 775, 'mother': 1043}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2017}, {'type': 'phone', 'brand': 'Samsung', 'year': 2019}]}",False,invalid_format,,,,"when, avoid",4.0,3.0,5.0,2.0,"job, account",0.0,775.0,1043.0,1818.0,2,True,True,2019,"laptop, phone","Dell, Samsung","BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
717,,,femlae,,(016)363-9556x8356,Lake Rebecca,?ali@@gmail..com,2022-05-02 10:28:02,Data Science,,pending,,good,210.0,2022-08-10 09:16:22,"Apartment 4, South Christopher district, Tashkent, UZ, 100917","{""hobbies"": [""to"", ""name""], ""skills"": {""tech"": {""python"": 2, ""excel"": 1, ""sql"": 3}, ""soft"": [""government"", ""dark""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 721, ""mother"": 1194}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2022}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2020}]}",False,invalid_format,01636395568356,+998 39 556 83 56,Unknown,"to, name",2.0,1.0,3.0,2.0,"government, dark",1.0,721.0,1194.0,1915.0,2,True,True,2022,"laptop, phone","Lenovo, Xiaomi","Apartment 4, South Christopher district, Tashkent, UZ, 100917",100917,Tashkent,Christopher
718,Sara Contreras,18,,,001-239-890-6741x14912,Port Meganberg,angela79@@gmail.com,2022-10-04 14:39:54,ds,110,pending,0.0,,79.0,1970-08-16 00:00:00,UZ 100007 Tashkent Mclaughlinstad,"{'hobbies': ['foreign', 'school'], 'skills': {'tech': {'python': 3, 'excel': 1, 'sql': 4}, 'soft': ['want', 'business']}, 'family': {'siblings': 2, 'income': {'father': 409, 'mother': 1423}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2023}, {'type': 'phone', 'brand': 'Apple', 'year': 2023}]}",False,invalid_format,001239890674114912,+998 67 411 49 12,Unknown,"foreign, school",3.0,1.0,4.0,2.0,"want, business",2.0,409.0,1423.0,1832.0,2,True,True,2023,"laptop, phone","HP, Apple",UZ 100007 Tashkent Mclaughlinstad,100007,Tashkent,Unknown
719,Rodney Jackson,20,,87.0,001-959-900-7842x13716,Ramirezchester,ann40@morales-wolf.com,1998-11-09 00:00:00,d.s.,110,inactive,37.0,average,5400.0,1985-04-13 00:00:00,"Apartment 20, North Katieville district, Tashkent, UZ, 100714","{hobbies:['significant', 'knowledge']}",True,valid,001959900784213716,+998 78 421 37 16,Unknown,,,,,,,,,,,0,False,False,0,,,"Apartment 20, North Katieville district, Tashkent, UZ, 100714",100714,Tashkent,Katieville
720,Amanda Miller,18,Male,68.0,,West Matthewshire,someonegmail.com,2009-06-16 00:00:00,data_sciense,110,pending,0.0,average,240.0,2008-12-02 18:43:00,UZ 100243 Tashkent Meganhaven,"{hobbies:['defense', 'hotel']}",False,invalid_format,,,,,,,,,,,,,,0,False,False,0,,,UZ 100243 Tashkent Meganhaven,100243,Tashkent,Unknown
721,Cody Wilson,19,fmale,95.0,113.509.6348x7529,North Kristin,daviskevin@aguilar-moran.com,2022-06-13 04:10:10,PYTHNO,117,pending,0.0,,193.0,1979-09-24 06:40:43,UZ 100355 Tashkent New Jenniferport,"{""hobbies"": [""place"", ""become""], ""skills"": {""tech"": {""python"": 1, ""excel"": 3, ""sql"": 1}, ""soft"": [""much"", ""anything""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 1106, ""mother"": 597}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2021}]}",True,valid,11350963487529,+998 96 348 75 29,Unknown,"place, become",1.0,3.0,1.0,2.0,"much, anything",5.0,1106.0,597.0,1703.0,2,True,True,2021,"laptop, phone","Dell, Xiaomi",UZ 100355 Tashkent New Jenniferport,100355,Tashkent,Unknown
722,Danielle Brown,19,,77.0,(032)351-1177x775,Gibsonport,,2002-12-06 00:00:00,d.s.,81,pending,15.5,excellent,57.0,1980-03-31 00:00:00,"BROKEN,ADDRESS,DATA,,,","{hobbies:['hold', 'feel']}",False,missing,0323511177775,+998 51 117 77 75,Unknown,,,,,,,,,,,0,False,False,0,,,"BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
723,William Davis,18,male,,001-896-831-1482x81138,Scottfurt,,2023-11-14 00:00:00,data-sciens,61,inactive,0.0,excellent,102.0,1976-09-03 23:57:00,"Apartment 5, West Austin district, Tashkent, UZ, 100839","{'hobbies': ['off', 'because'], 'skills': {'tech': {'python': 5, 'excel': 4, 'sql': 5}, 'soft': ['government', 'exactly']}, 'family': {'siblings': 4, 'income': {'father': 1151, 'mother': 296}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2023}, {'type': 'phone', 'brand': 'Apple', 'year': 2023}]}",False,missing,001896831148281138,+998 14 828 11 38,Unknown,"off, because",5.0,4.0,5.0,2.0,"government, exactly",4.0,1151.0,296.0,1447.0,2,True,True,2023,"laptop, phone","Lenovo, Apple","Apartment 5, West Austin district, Tashkent, UZ, 100839",100839,Tashkent,Austin
724,James Perez,20,fmale,82.0,326-340-6267x38836,East Andrew,xcarr@@gmail.com,1980-03-14 00:00:00,data_sciense,,inactive,,average,60.0,1970-12-19 00:00:00,"63452 Johnny Ports Suite 957, North Maria",INVALID_JSON_DATA,False,invalid_format,326340626738836,+998 62 673 88 36,Unknown,,,,,,,,,,,0,False,False,0,,,"63452 Johnny Ports Suite 957, North Maria",63452,Unknown,Unknown
725,Ashley Harper,18,Male,,(662)376-7419x984,Franciscobury,katherine53@phillips.com,1983-10-04 20:48:03,Data Science,115,active,0.0,,260.0,2022-11-04 05:31:42,UZ 100448 Tashkent North Marytown,"{hobbies:['likely', 'top']}",True,valid,6623767419984,+998 76 741 99 84,Unknown,,,,,,,,,,,0,False,False,0,,,UZ 100448 Tashkent North Marytown,100448,Tashkent,Unknown
726,Jason Cunningham,,female,63.0,390.644.9769x621,Williamsonstad,?ali@@gmail..com,2024-08-10 00:00:00,d.s.,110,active,,average,263.0,2022-08-26 12:24:35,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA,False,invalid_format,3906449769621,+998 44 976 96 21,Unknown,,,,,,,,,,,0,False,False,0,,,"BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
727,Molly Hernandez,19,MALE,75.0,001-142-437-5779x755,Port Heatherbury,set,2000-11-30 00:00:00,ds,62,active,37.0,,194.0,1986-06-05 21:08:00,"479 Kimberly Dale Apt. 159, Newtonstad","{""hobbies"": [""society"", ""sometimes""], ""skills"": {""tech"": {""python"": 5, ""excel"": 1, ""sql"": 4}, ""soft"": [""detail"", ""certain""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 202, ""mother"": 448}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2022}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2022}]}",False,invalid_format,0011424375779755,+998 37 577 97 55,Unknown,"society, sometimes",5.0,1.0,4.0,2.0,"detail, certain",5.0,202.0,448.0,650.0,2,True,True,2022,"laptop, phone","HP, Samsung","479 Kimberly Dale Apt. 159, Newtonstad",Unknown,Unknown,Unknown
728,,18,Male,90.0,,West Tammie,answer,1998-09-18 04:51:00,DATA SCIENCE,,inactive,15.5,excellent,62.0,2022-11-25 23:42:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['whole', 'century'], 'skills': {'tech': {'python': 4, 'excel': 2, 'sql': 1}, 'soft': ['analysis', 'receive']}, 'family': {'siblings': 5, 'income': {'father': 1026, 'mother': 1286}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2016}, {'type': 'phone', 'brand': 'Apple', 'year': 2023}]}",False,invalid_format,,,,"whole, century",4.0,2.0,1.0,2.0,"analysis, receive",5.0,1026.0,1286.0,2312.0,2,True,True,2023,"laptop, phone","HP, Apple","BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
729,Glenn Nguyen,21,,65.0,001-625-645-7646x0614,Davidland,perrytrevor@@hotmail.com,2010-10-30 00:00:00,Pyhton,,pending,,average,180.0,2005-01-15 00:00:00,"2360 Bass Gateway, Port Wesley","{hobbies:['phone', 'around']}",False,invalid_format,00162564576460614,+998 57 646 06 14,Unknown,,,,,,,,,,,0,False,False,0,,,"2360 Bass Gateway, Port Wesley",Unknown,Unknown,Unknown
730,,18,MALE,81.0,+1-154-940-4835x590,Lake Joseph,bdelgado@gmail.com,2020-04-02 00:00:00,data-sciens,,active,0.0,good,58.0,1990-01-07 20:29:00,UZ 100825 Tashkent Carlosberg,"{hobbies:['walk', 'enter']}",True,valid,11549404835590,+998 40 483 55 90,Unknown,,,,,,,,,,,0,False,False,0,,,UZ 100825 Tashkent Carlosberg,100825,Tashkent,Unknown
731,Janet Mueller,20,male,,,Greerhaven,,2022-03-03 10:50:42,d.s.,110,inactive,0.0,excellent,69.0,1980-11-07 23:05:00,"031 Annette Harbors Suite 552, Ellisview","{hobbies:['role', 'marriage']}",False,missing,,,,,,,,,,,,,,0,False,False,0,,,"031 Annette Harbors Suite 552, Ellisview",Unknown,Unknown,Unknown
732,Andrea Parsons,19,Male,76.0,001-853-323-0304x5597,Robertstad,crusso@@ray.com,2012-09-04 21:49:24,PYTHNO,105,inactive,-2.0,excellent,219.0,2002-11-05 17:42:04,"Brianberg 11-kv, dom 28, Tashkent",INVALID_JSON_DATA,False,invalid_format,00185332303045597,+998 30 304 55 97,Unknown,,,,,,,,,,,0,False,False,0,,,"Brianberg 11-kv, dom 28, Tashkent",Unknown,Tashkent,Unknown
733,Ann Ford,18,female,68.0,562-185-2442x774,Nealmouth,,2018-01-24 00:00:00,python,,active,37.0,excellent,193.0,2011-02-20 00:00:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['deep', 'understand'], 'skills': {'tech': {'python': 4, 'excel': 3, 'sql': 2}, 'soft': ['region', 'reach']}, 'family': {'siblings': 3, 'income': {'father': 1105, 'mother': 1139}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2017}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2019}]}",False,missing,5621852442774,+998 85 244 27 74,Unknown,"deep, understand",4.0,3.0,2.0,2.0,"region, reach",3.0,1105.0,1139.0,2244.0,2,True,True,2019,"laptop, phone","HP, Xiaomi","BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
734,,20,,,,Port Joshuaborough,,1990-06-18 00:00:00,python,118,inactive,,,182.0,1980-07-30 00:00:00,"34007 Young Courts, South Kennethborough","{'hobbies': ['wait', 'reduce'], 'skills': {'tech': {'python': 2, 'excel': 2, 'sql': 5}, 'soft': ['face', 'after']}, 'family': {'siblings': 4, 'income': {'father': 734, 'mother': 1086}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2024}, {'type': 'phone', 'brand': 'Samsung', 'year': 2020}]}",False,missing,,,,"wait, reduce",2.0,2.0,5.0,2.0,"face, after",4.0,734.0,1086.0,1820.0,2,True,True,2024,"laptop, phone","HP, Samsung","34007 Young Courts, South Kennethborough",34007,Unknown,Unknown
735,Jeffrey Harper,19,femlae,,,North Jameston,joshuaproctor@@morgan-lane.biz,2001-07-25 12:59:00,d.s.,110,pending,,excellent,71.0,2006-09-28 00:00:00,"BROKEN,ADDRESS,DATA,,,","{hobbies:['certain', 'us']}",False,invalid_format,,,,,,,,,,,,,,0,False,False,0,,,"BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
736,Roy Buchanan,18,,90.0,180-674-9803,South Ivanland,lisa49@gilbert-morris.com,2019-09-22 04:47:00,data science,,inactive,-2.0,good,292.0,1977-03-22 00:00:00,UZ 100284 Tashkent South Elizabethburgh,"{'hobbies': ['must', 'add'], 'skills': {'tech': {'python': 1, 'excel': 5, 'sql': 4}, 'soft': ['them', 'laugh']}, 'family': {'siblings': 5, 'income': {'father': 959, 'mother': 459}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2024}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]}",True,valid,1806749803,+998 80 674 98 03,Unknown,"must, add",1.0,5.0,4.0,2.0,"them, laugh",5.0,959.0,459.0,1418.0,2,True,True,2024,"laptop, phone","Lenovo, Apple",UZ 100284 Tashkent South Elizabethburgh,100284,Tashkent,Unknown
737,Kimberly Mckinney,22,fmale,,,Josephton,jessicahopkins@@cobb.com,1982-12-28 00:00:00,DATA SCIENCE,106,active,1.15,excellent,120.0,2021-08-07 08:47:09,"BROKEN,ADDRESS,DATA,,,","{hobbies:['deal', 'all']}",False,invalid_format,,,,,,,,,,,,,,0,False,False,0,,,"BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
738,Richard Todd,22,fmale,,+1-262-772-2943x6000,Darrylland,?ali@@gmail..com,2017-11-21 00:00:00,python,,pending,15.5,average,23300.0,2022-07-25 13:25:47,"37735 Mendoza Extensions Suite 641, Port Brian","{hobbies:['enjoy', 'southern']}",False,invalid_format,126277229436000,+998 22 943 60 00,Unknown,,,,,,,,,,,0,False,False,0,,,"37735 Mendoza Extensions Suite 641, Port Brian",37735,Unknown,Unknown
739,Joshua Phillips,18,Male,,,Ingramview,stephen59@love.com,2013-09-01 00:00:00,DATA SCIENCE,110,pending,15.5,excellent,6700.0,1995-02-03 00:00:00,"Apartment 21, North Amandachester district, Tashkent, UZ, 100894","{hobbies:['understand', 'help']}",True,valid,,,,,,,,,,,,,,0,False,False,0,,,"Apartment 21, North Amandachester district, Tashkent, UZ, 100894",100894,Tashkent,Amandachester
740,,20,Male,69.0,6217635302,Stephenfurt,gibsonjacob@garcia-curtis.info,1989-12-02 00:00:00,DATA SCIENCE,100,active,37.0,good,11000.0,1992-06-19 00:00:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['also', 'suggest'], 'skills': {'tech': {'python': 3, 'excel': 5, 'sql': 4}, 'soft': ['glass', 'gun']}, 'family': {'siblings': 5, 'income': {'father': 568, 'mother': 1500}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2017}, {'type': 'phone', 'brand': 'Apple', 'year': 2021}]}",True,valid,6217635302,+998 21 763 53 02,Unknown,"also, suggest",3.0,5.0,4.0,2.0,"glass, gun",5.0,568.0,1500.0,2068.0,2,True,True,2021,"laptop, phone","Lenovo, Apple","BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
741,Melinda Wright,19,,56.0,,East Jason,someonegmail.com,1992-03-25 00:00:00,Pyhton,110,active,15.5,average,96.0,1985-02-20 16:33:10,"Port Angelfort 6-kv, dom 20, Tashkent","{'hobbies': ['as', 'job'], 'skills': {'tech': {'python': 2, 'excel': 1, 'sql': 3}, 'soft': ['man', 'upon']}, 'family': {'siblings': 3, 'income': {'father': 924, 'mother': 1178}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]}",False,invalid_format,,,,"as, job",2.0,1.0,3.0,2.0,"man, upon",3.0,924.0,1178.0,2102.0,2,True,True,2019,"laptop, phone","Lenovo, Samsung","Port Angelfort 6-kv, dom 20, Tashkent",Unknown,Tashkent,Unknown
742,Jonathan Anderson,22,MALE,77.0,,New Dawnshire,someonegmail.com,2012-10-26 00:00:00,Data Science,,pending,-2.0,excellent,283.0,1991-09-13 00:00:00,"Apartment 49, Lisastad district, Tashkent, UZ, 100302","{'hobbies': ['page', 'Congress'], 'skills': {'tech': {'python': 2, 'excel': 3, 'sql': 2}, 'soft': ['have', 'form']}, 'family': {'siblings': 5, 'income': {'father': 887, 'mother': 1435}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2021}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]}",False,invalid_format,,,,"page, Congress",2.0,3.0,2.0,2.0,"have, form",5.0,887.0,1435.0,2322.0,2,True,True,2021,"laptop, phone","Lenovo, Apple","Apartment 49, Lisastad district, Tashkent, UZ, 100302",100302,Tashkent,Lisastad
743,Richard Rogers,19,,,822-405-4295,Port Wandashire,yanggary@miles-morris.info,2014-01-03 00:00:00,Pyhton,110,active,37.0,good,133.0,2021-04-07 15:48:00,UZ 100742 Tashkent Port Martha,INVALID_JSON_DATA,True,valid,8224054295,+998 22 405 42 95,Unknown,,,,,,,,,,,0,False,False,0,,,UZ 100742 Tashkent Port Martha,100742,Tashkent,Unknown
744,Jonathan Stevens,18,Male,70.0,,Andreafurt,?ali@@gmail..com,1992-01-28 00:00:00,ds,,active,,excellent,214.0,2013-06-26 00:41:00,"Courtneyport 16-kv, dom 13, Tashkent","{""hobbies"": [""course"", ""benefit""], ""skills"": {""tech"": {""python"": 1, ""excel"": 1, ""sql"": 2}, ""soft"": [""choose"", ""their""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 1187, ""mother"": 1136}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2019}]}",False,invalid_format,,,,"course, benefit",1.0,1.0,2.0,2.0,"choose, their",1.0,1187.0,1136.0,2323.0,2,True,True,2024,"laptop, phone","Dell, Samsung","Courtneyport 16-kv, dom 13, Tashkent",Unknown,Tashkent,Unknown
745,Lisa Murphy,21,,74.0,+1-502-454-7420x881,East Lauren,michaelwalker@erickson-martin.biz,1983-09-19 00:00:00,data-sciens,61,active,37.0,good,76.0,1972-12-05 00:00:00,"13169 Davis Knolls, Castroland","{'hobbies': ['player', 'daughter'], 'skills': {'tech': {'python': 4, 'excel': 4, 'sql': 1}, 'soft': ['light', 'as']}, 'family': {'siblings': 0, 'income': {'father': 536, 'mother': 1001}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2022}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2021}]}",True,valid,15024547420881,+998 54 742 08 81,Unknown,"player, daughter",4.0,4.0,1.0,2.0,"light, as",0.0,536.0,1001.0,1537.0,2,True,True,2022,"laptop, phone","Dell, Xiaomi","13169 Davis Knolls, Castroland",13169,Unknown,Unknown
746,Sherri Alexander,21,femlae,57.0,(215)490-4363,Brownchester,pattersonmarie@yahoo.com,2010-02-18 00:00:00,Data Science,110,inactive,,good,18500.0,1990-11-11 00:00:00,"41485 Roach Park Suite 766, Joshuahaven","{'hobbies': ['learn', 'any'], 'skills': {'tech': {'python': 2, 'excel': 5, 'sql': 3}, 'soft': ['want', 'outside']}, 'family': {'siblings': 1, 'income': {'father': 1049, 'mother': 512}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2024}, {'type': 'phone', 'brand': 'Apple', 'year': 2018}]}",True,valid,2154904363,+998 15 490 43 63,Unknown,"learn, any",2.0,5.0,3.0,2.0,"want, outside",1.0,1049.0,512.0,1561.0,2,True,True,2024,"laptop, phone","Lenovo, Apple","41485 Roach Park Suite 766, Joshuahaven",41485,Unknown,Unknown
747,,,MALE,84.0,,Sabrinamouth,austin07@compton-johnson.com,2022-06-22 23:39:42,PYTHNO,87,inactive,0.0,good,205.0,1999-10-29 00:00:00,"8768 Tracy Wall Apt. 624, North Yolanda",INVALID_JSON_DATA,True,valid,,,,,,,,,,,,,,0,False,False,0,,,"8768 Tracy Wall Apt. 624, North Yolanda",Unknown,Unknown,Unknown
748,Tonya Bruce,18,,63.0,,Westhaven,davidlamb@long-nunez.com,1972-07-24 00:00:00,DATA SCIENCE,110,inactive,37.0,average,25400.0,2004-07-31 00:00:00,"Pottsstad 30-kv, dom 38, Tashkent","{hobbies:['minute', 'morning']}",True,valid,,,,,,,,,,,,,,0,False,False,0,,,"Pottsstad 30-kv, dom 38, Tashkent",Unknown,Tashkent,Unknown
749,Jason Mack,,male,74.0,453.192.7531,Derekmouth,millerpatrick@leach.info,2021-10-14 03:41:53,Data Science,110,active,0.0,,188.0,2000-11-11 01:10:00,"Ruthfort 25-kv, dom 28, Tashkent","{hobbies:['often', 'toward']}",True,valid,4531927531,+998 53 192 75 31,Unknown,,,,,,,,,,,0,False,False,0,,,"Ruthfort 25-kv, dom 28, Tashkent",Unknown,Tashkent,Unknown
750,Brandon Ryan,,Male,83.0,,Potterborough,father,2008-12-27 15:44:41,ds,110,pending,,good,174.0,2011-03-03 00:00:00,"5988 James Views, Mccormickhaven",INVALID_JSON_DATA,False,invalid_format,,,,,,,,,,,,,,0,False,False,0,,,"5988 James Views, Mccormickhaven",Unknown,Unknown,Unknown
751,,20,female,93.0,629-612-1459x99546,Alexanderview,njones@@gmail.com,2014-07-31 23:32:00,PYTHNO,110,inactive,,good,74.0,1986-10-21 00:00:00,UZ 100245 Tashkent New Diamond,"{'hobbies': ['land', 'break'], 'skills': {'tech': {'python': 1, 'excel': 4, 'sql': 1}, 'soft': ['one', 'understand']}, 'family': {'siblings': 3, 'income': {'father': 1269, 'mother': 226}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2024}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2023}]}",False,invalid_format,629612145999546,+998 14 599 95 46,Unknown,"land, break",1.0,4.0,1.0,2.0,"one, understand",3.0,1269.0,226.0,1495.0,2,True,True,2024,"laptop, phone","HP, Xiaomi",UZ 100245 Tashkent New Diamond,100245,Tashkent,Unknown
752,Erica Stark,22,FEMALE,,,East Donald,others,1981-03-03 00:00:00,data science,99,active,,excellent,264.0,2022-05-29 16:33:01,UZ 100332 Tashkent Kaylastad,"{'hobbies': ['agent', 'poor'], 'skills': {'tech': {'python': 4, 'excel': 5, 'sql': 4}, 'soft': ['various', 'government']}, 'family': {'siblings': 5, 'income': {'father': 1255, 'mother': 1382}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2019}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2021}]}",False,invalid_format,,,,"agent, poor",4.0,5.0,4.0,2.0,"various, government",5.0,1255.0,1382.0,2637.0,2,True,True,2021,"laptop, phone","Lenovo, Xiaomi",UZ 100332 Tashkent Kaylastad,100332,Tashkent,Unknown
753,,20,male,63.0,416.237.9974x157,Port Christopherside,near,2015-12-12 00:00:00,d.s.,,inactive,3.19,good,164.0,2018-01-30 06:48:00,"South Juliaburgh 19-kv, dom 9, Tashkent",INVALID_JSON_DATA,False,invalid_format,4162379974157,+998 37 997 41 57,Unknown,,,,,,,,,,,0,False,False,0,,,"South Juliaburgh 19-kv, dom 9, Tashkent",Unknown,Tashkent,Unknown
754,Sarah Herrera,18,Male,,557.907.2856x8042,Port Elizabethshire,someonegmail.com,2015-12-02 00:00:00,Data Science,110,inactive,0.0,excellent,95.0,2000-08-01 00:00:00,UZ 100158 Tashkent Katherinechester,INVALID_JSON_DATA,False,invalid_format,55790728568042,+998 72 856 80 42,Unknown,,,,,,,,,,,0,False,False,0,,,UZ 100158 Tashkent Katherinechester,100158,Tashkent,Unknown
755,Rebecca Williams,22,female,57.0,(898)857-4205x68630,South Joshuaburgh,?ali@@gmail..com,1981-05-05 22:20:00,DATA SCIENCE,110,active,15.5,excellent,13900.0,1977-10-17 00:00:00,"East John 7-kv, dom 28, Tashkent","{'hobbies': ['blood', 'general'], 'skills': {'tech': {'python': 5, 'excel': 4, 'sql': 3}, 'soft': ['however', 'door']}, 'family': {'siblings': 3, 'income': {'father': 374, 'mother': 370}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2018}, {'type': 'phone', 'brand': 'Apple', 'year': 2021}]}",False,invalid_format,898857420568630,+998 42 056 86 30,Unknown,"blood, general",5.0,4.0,3.0,2.0,"however, door",3.0,374.0,370.0,744.0,2,True,True,2021,"laptop, phone","Dell, Apple","East John 7-kv, dom 28, Tashkent",Unknown,Tashkent,Unknown
756,,19,female,68.0,784-022-4979x5611,Ballardstad,?ali@@gmail..com,2008-02-11 00:00:00,d.s.,,active,,,18100.0,2008-03-19 13:45:07,UZ 100780 Tashkent Lake Timothy,"{'hobbies': ['whether', 'size'], 'skills': {'tech': {'python': 1, 'excel': 5, 'sql': 4}, 'soft': ['art', 'share']}, 'family': {'siblings': 4, 'income': {'father': 716, 'mother': 1323}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2024}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2019}]}",False,invalid_format,78402249795611,+998 24 979 56 11,Unknown,"whether, size",1.0,5.0,4.0,2.0,"art, share",4.0,716.0,1323.0,2039.0,2,True,True,2024,"laptop, phone","Dell, Xiaomi",UZ 100780 Tashkent Lake Timothy,100780,Tashkent,Unknown
757,,19,male,92.0,,Port Vickie,andrew24@@yahoo.com,1994-07-24 00:00:00,d.s.,,inactive,15.5,excellent,178.0,1979-07-16 00:00:00,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""product"", ""class""], ""skills"": {""tech"": {""python"": 3, ""excel"": 4, ""sql"": 2}, ""soft"": [""heart"", ""office""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 1131, ""mother"": 694}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2023}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2020}]}",False,invalid_format,,,,"product, class",3.0,4.0,2.0,2.0,"heart, office",4.0,1131.0,694.0,1825.0,2,True,True,2023,"laptop, phone","HP, Samsung","BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
758,Kevin Chavez,20,MALE,,,Paultown,someonegmail.com,2023-10-17 09:26:29,Pyhton,92,active,,,118.0,1979-08-03 00:00:00,"38279 Johnson Junctions Apt. 058, Hopkinsshire","{'hobbies': ['often', 'seat'], 'skills': {'tech': {'python': 4, 'excel': 3, 'sql': 2}, 'soft': ['issue', 'beat']}, 'family': {'siblings': 1, 'income': {'father': 799, 'mother': 686}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2018}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2019}]}",False,invalid_format,,,,"often, seat",4.0,3.0,2.0,2.0,"issue, beat",1.0,799.0,686.0,1485.0,2,True,True,2019,"laptop, phone","Dell, Xiaomi","38279 Johnson Junctions Apt. 058, Hopkinsshire",38279,Unknown,Unknown
759,Leslie Hubbard,21,,,(413)158-1431,Lake Jonport,harpersharon@yahoo.com,1971-12-17 00:00:00,data science,120,pending,,good,117.0,1995-12-08 00:00:00,"58426 James Burg, Markmouth",INVALID_JSON_DATA,True,valid,4131581431,+998 13 158 14 31,Unknown,,,,,,,,,,,0,False,False,0,,,"58426 James Burg, Markmouth",58426,Unknown,Unknown
760,Tracey Fields,18,male,87.0,(389)103-3742x5065,East Jonathanbury,?ali@@gmail..com,2006-03-05 00:00:00,d.s.,110,pending,3.99,average,195.0,1998-12-16 00:00:00,"74126 Smith Drives, North Geoffreyburgh",INVALID_JSON_DATA,False,invalid_format,38910337425065,+998 33 742 50 65,Unknown,,,,,,,,,,,0,False,False,0,,,"74126 Smith Drives, North Geoffreyburgh",74126,Unknown,Unknown
